"","sector","StartDate","Category","activity","Indicator","Indicator2","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"43458","PROTECTION","31/5/2016","SGBV","[REF.1.3.2]Acess to multi-sector services","#  of SYRIAN_MEN_IN _URBAN  survivors of SGBV  who access case management and multi-sectoral services","#  of SYRIAN_MEN_IN _URBAN  survivors of SGBV  who access case management and multi-sectoral services","AZRAQCAMP","","IMC","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1712",0,"# men","Azraq Camp","North",""
"44316","PROTECTION","30/4/2016","SGBV","[REF.1.3.2]Acess to multi-sector services","#  of SYRIAN_WOMEN_IN _URBAN survivors of SGBV  who access case management and multi-sectoral services","#  of SYRIAN_WOMEN_IN _URBAN survivors of SGBV  who access case management and multi-sectoral services","AZRAQCAMP","","IMC","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1712",0,"# women","Azraq Camp","North",""
"45200","PROTECTION","31/5/2016","SGBV","[REF.1.3.2]Acess to multi-sector services","#  of SYRIAN_WOMEN_IN _URBAN survivors of SGBV  who access case management and multi-sectoral services","#  of SYRIAN_WOMEN_IN _URBAN survivors of SGBV  who access case management and multi-sectoral services","AZRAQCAMP","","IMC","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1712",0,"# women","Azraq Camp","North",""
"46705","PROTECTION","30/4/2016","SGBV","[REF.1.3.2]Acess to multi-sector services","#  of SYRIAN_MEN_IN _URBAN  survivors of SGBV  who access case management and multi-sectoral services","#  of SYRIAN_MEN_IN _URBAN  survivors of SGBV  who access case management and multi-sectoral services","AZRAQCAMP","","IMC","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1712",0,"# men","Azraq Camp","North",""
"13569","PROTECTION","31/1/2016","SGBV","[REF.1.3.2]Acess to multi-sector services","#  of SYRIAN_MEN_IN _URBAN  survivors of SGBV  who access case management and multi-sectoral services","#  of SYRIAN_MEN_IN _URBAN  survivors of SGBV  who access case management and multi-sectoral services","IRBID","","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",0,"# men","Irbid Governorate","North",""
"13598","PROTECTION","31/5/2016","SGBV","[REF.1.3.2]Acess to multi-sector services","#  of SYRIAN_MEN_IN _URBAN  survivors of SGBV  who access case management and multi-sectoral services","#  of SYRIAN_MEN_IN _URBAN  survivors of SGBV  who access case management and multi-sectoral services","IRBID","","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",1,"# men","Irbid Governorate","North",""
"16554","PROTECTION","31/5/2016","SGBV","[REF.1.3.2]Acess to multi-sector services","#  of SYRIAN_WOMEN_IN _URBAN survivors of SGBV  who access case management and multi-sectoral services","#  of SYRIAN_WOMEN_IN _URBAN survivors of SGBV  who access case management and multi-sectoral services","IRBID","","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",45,"# women","Irbid Governorate","North",""
"17230","PROTECTION","31/3/2016","SGBV","[REF.1.3.2]Acess to multi-sector services","#  of SYRIAN_MEN_IN _URBAN  survivors of SGBV  who access case management and multi-sectoral services","#  of SYRIAN_MEN_IN _URBAN  survivors of SGBV  who access case management and multi-sectoral services","IRBID","","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",0,"# men","Irbid Governorate","North",""
"17358","PROTECTION","29/2/2016","SGBV","[REF.1.3.2]Acess to multi-sector services","#  of SYRIAN_WOMEN_IN _URBAN survivors of SGBV  who access case management and multi-sectoral services","#  of SYRIAN_WOMEN_IN _URBAN survivors of SGBV  who access case management and multi-sectoral services","IRBID","","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",60,"# women","Irbid Governorate","North",""
"17385","PROTECTION","31/3/2016","SGBV","[REF.1.3.2]Acess to multi-sector services","#  of SYRIAN_WOMEN_IN _URBAN survivors of SGBV  who access case management and multi-sectoral services","#  of SYRIAN_WOMEN_IN _URBAN survivors of SGBV  who access case management and multi-sectoral services","IRBID","","IRC","   Urban areas - ","Direct appeal","IRC","Yes","1","1707",64,"# women","Irbid Governorate","North",""
