"","sector","StartDate","Category","activity","Indicator","Indicator2","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"41124","SHELTER","30/4/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",1219,"#","Azraq Camp","North",""
"42304","SHELTER","29/2/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",437,"#","Azraq Camp","North",""
"42583","SHELTER","31/3/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",293,"#","Azraq Camp","North",""
"45745","SHELTER","31/1/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",862,"#","Azraq Camp","North",""
"35857","SHELTER","31/3/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",0,"#","Zaatari Camp (all district)","North",""
"36708","SHELTER","29/2/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",183,"#","Zaatari Camp (all district)","North",""
"36747","SHELTER","30/4/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",0,"#","Zaatari Camp (all district)","North",""
"36788","SHELTER","31/1/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",264,"#","Zaatari Camp (all district)","North",""
"41577","SHELTER","31/1/2016","Improve Infrastr. in camps","[REF1.2.1]Infrastr. Upgrade./Construction","# m2 of camps infrastructure and roads constructed and/or upgraded","# m2 of camps infrastructure and roads constructed and/or upgraded","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",0,"# m2","Azraq Camp","North",""
"41581","SHELTER","29/2/2016","Improve Infrastr. in camps","[REF1.2.1]Infrastr. Upgrade./Construction","# m2 of camps infrastructure and roads constructed and/or upgraded","# m2 of camps infrastructure and roads constructed and/or upgraded","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",0,"# m2","Azraq Camp","North",""
"43520","SHELTER","30/4/2016","Improve Infrastr. in camps","[REF1.2.1]Infrastr. Upgrade./Construction","# m2 of camps infrastructure and roads constructed and/or upgraded","# m2 of camps infrastructure and roads constructed and/or upgraded","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",0,"# m2","Azraq Camp","North",""
"44013","SHELTER","31/3/2016","Improve Infrastr. in camps","[REF1.2.1]Infrastr. Upgrade./Construction","# m2 of camps infrastructure and roads constructed and/or upgraded","# m2 of camps infrastructure and roads constructed and/or upgraded","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",0,"# m2","Azraq Camp","North",""
"35175","SHELTER","30/4/2016","Improve Infrastr. in camps","[REF1.2.1]Infrastr. Upgrade./Construction","# m2 of camps infrastructure and roads constructed and/or upgraded","# m2 of camps infrastructure and roads constructed and/or upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",8800,"# m2","Zaatari Camp (all district)","North",""
"35176","SHELTER","29/2/2016","Improve Infrastr. in camps","[REF1.2.1]Infrastr. Upgrade./Construction","# m2 of camps infrastructure and roads constructed and/or upgraded","# m2 of camps infrastructure and roads constructed and/or upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",0,"# m2","Zaatari Camp (all district)","North",""
"35294","SHELTER","31/1/2016","Improve Infrastr. in camps","[REF1.2.1]Infrastr. Upgrade./Construction","# m2 of camps infrastructure and roads constructed and/or upgraded","# m2 of camps infrastructure and roads constructed and/or upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",0,"# m2","Zaatari Camp (all district)","North",""
"36639","SHELTER","31/3/2016","Improve Infrastr. in camps","[REF1.2.1]Infrastr. Upgrade./Construction","# m2 of camps infrastructure and roads constructed and/or upgraded","# m2 of camps infrastructure and roads constructed and/or upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",0,"# m2","Zaatari Camp (all district)","North",""
"492","SHELTER","29/2/2016","Complete Housing Units","[REF2.2.1]Awareness on Housing Rights","# of  Jordanian individuals provided with information about their rights to adequate housing","# of  Jordanian individuals provided with information about their rights to adequate housing","AJLOUN","","NRC","  Other[Villages, Rural areas]  - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",9,"# ind.","Ajlun Governorate","North",""
"822","SHELTER","31/3/2016","Complete Housing Units","[REF2.2.1]Awareness on Housing Rights","# of  Jordanian individuals provided with information about their rights to adequate housing","# of  Jordanian individuals provided with information about their rights to adequate housing","AJLOUN","","NRC","  Other[Villages, Rural areas]  - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",10,"# ind.","Ajlun Governorate","North",""
"917","SHELTER","30/4/2016","Complete Housing Units","[REF2.2.1]Awareness on Housing Rights","# of  Jordanian individuals provided with information about their rights to adequate housing","# of  Jordanian individuals provided with information about their rights to adequate housing","AJLOUN","","NRC","  Other[Villages, Rural areas]  - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",0,"# ind.","Ajlun Governorate","North",""
"929","SHELTER","31/3/2016","Complete Housing Units","[REF2.2.1]Awareness on Housing Rights","# of  Syrian refugee individuals provided with information about their rights to adequate housing","# of  Syrian refugee individuals provided with information about their rights to adequate housing","AJLOUN","","NRC","  Other[Villages, Rural areas]  - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",1,"# ind.","Ajlun Governorate","North",""
"930","SHELTER","31/1/2016","Complete Housing Units","[REF2.2.1]Awareness on Housing Rights","# of  Jordanian individuals provided with information about their rights to adequate housing","# of  Jordanian individuals provided with information about their rights to adequate housing","AJLOUN","","NRC","  Other[Villages, Rural areas]  - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",8,"# ind.","Ajlun Governorate","North",""
"1154","SHELTER","31/1/2016","Complete Housing Units","[REF2.2.1]Awareness on Housing Rights","# of  Syrian refugee individuals provided with information about their rights to adequate housing","# of  Syrian refugee individuals provided with information about their rights to adequate housing","AJLOUN","","NRC","  Other[Villages, Rural areas]  - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",5,"# ind.","Ajlun Governorate","North",""
"1593","SHELTER","29/2/2016","Complete Housing Units","[REF2.2.1]Awareness on Housing Rights","# of  Syrian refugee individuals provided with information about their rights to adequate housing","# of  Syrian refugee individuals provided with information about their rights to adequate housing","AJLOUN","","NRC","  Other[Villages, Rural areas]  - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",4,"# ind.","Ajlun Governorate","North",""
"1667","SHELTER","30/4/2016","Complete Housing Units","[REF2.2.1]Awareness on Housing Rights","# of  Syrian refugee individuals provided with information about their rights to adequate housing","# of  Syrian refugee individuals provided with information about their rights to adequate housing","AJLOUN","","NRC","  Other[Villages, Rural areas]  - ","Direct appeal","None - Fund direct from Donors","Yes","1","1701",0,"# ind.","Ajlun Governorate","North",""
